,NumberOfCustomers
21885,245.95065883279312
21886,-15.541651654697489
21887,312.7622682732763
21888,300.570603157219
21889,312.0524643046374
21890,313.31179240642814
21891,305.43075722825597
21892,256.4143920877541
21893,-10.095553603343433
21894,283.56774075041176
21895,367.0713889269391
21896,401.0326582271955
21897,336.7233757915965
21898,340.909114454058
21899,255.74814528858406
21900,-45.542362733598566
21901,249.19762918469496
21902,273.3977876244171
21903,246.67139127937844
21904,260.23189257259946
21905,243.69462567786104
21906,251.97065830996144
21907,5.601016046246514
21908,326.7291523849417
21909,330.7826340414467
21910,317.21479322889354
21911,320.8221797575534
21912,361.36113757133717
21913,247.84180726774503
21914,9.262284946307773
21915,267.5101595975575
21916,251.12741236982401
21917,266.0291137608874
21918,386.38292389773414
21919,388.82436714842333
21920,0.5362896647420712
21921,371.44127862376627
21922,370.11936149871326
21923,2.3930445156875066
21924,513.5042137334822
21925,497.4968199751165
21926,486.88802657142514
21927,416.5465162182227
21928,459.3827687672165
21929,417.91821063985117
21930,3.161420336837182
21931,495.33032045449363
21932,482.76358232999337
21933,468.17210112925386
21934,497.48013700841693
21935,480.7342483898392
21936,389.9847171321162
21937,9.790576795639936
21938,420.83278980568866
21939,403.14230104812304
21940,411.1337074023031
21941,410.7777010452992
21942,414.2655879741069
21943,354.86839272698853
21944,0.04617687815334648
21945,463.6748390648572
21946,482.80574141145917
21947,475.58897115982836
21948,379.4663821209688
21949,456.83504674292635
21950,360.81882656976813
21951,-18.0828021170164
21952,430.39115237648366
21953,318.1160547302861
21954,495.4737264071009
21955,505.89998076087795
21956,521.7969107924146
21957,385.33307523827534
21958,-6.00894683538354
21959,386.2895386403252
21960,376.06260355375707
21961,405.3859600769065
21962,429.0843900622567
21963,402.5175843697216
21964,430.46562757657375
21965,15.94028915851959
21966,500.69757506705355
21967,486.4882473255275
21968,505.02613617203315
21969,517.0246049628768
21970,468.3235852846701
21971,358.59942856349517
21972,-4.622047587152338
21973,372.37845341750653
21974,410.62499314855086
21975,401.1501087817305
21976,313.1861043247918
21977,313.1842124488321
21978,-0.5327611580432858
21979,296.3106597849692
21980,298.0628325419093
21981,-1.5602451644081157
21982,426.83784576834296
21983,411.29975275869947
21984,400.18689235299826
21985,335.8569303804834
21986,375.8148202105076
21987,343.55553482449614
21988,-1.1395986323768739
21989,410.81638265401125
21990,398.1580513935187
21991,381.2890769726655
21992,413.25776848048554
21993,395.4834811629262
21994,314.2973990298633
21995,8.981779641006142
21996,342.8387673072575
21997,328.6317484542087
21998,333.19717481636326
21999,332.8934921917098
22000,336.88657702095225
22001,282.9604293932789
22002,-3.2859339924470987
22003,379.1165763476747
22004,396.19666427886114
22005,390.2948251986818
22006,294.3571832004236
22007,373.78264068081626
22008,285.45909981883597
22009,-18.47645401963382
22010,348.1399696543813
22011,233.45618221742916
22012,411.5212481778872
22013,420.91170610059635
22014,433.35351268658997
22015,308.41617321924423
22016,-10.898729054926662
22017,310.46185897063697
22018,301.26625632331707
22019,328.4897796754958
22020,351.8619256684615
22021,326.3556800635124
22022,354.7058836577635
22023,11.13277646806091
22024,414.03203066872084
22025,401.23656037065666
22026,418.3311629931268
22027,429.9729372501606
22028,383.7874593407614
22029,280.8463189273316
22030,-9.257531591632869
22031,300.9374020000687
22032,334.56888662694837
22033,325.13348852325
22034,262.7097703641193
22035,254.0221881975158
22036,-0.5976150551432511
22037,273.4643792408897
22038,299.4850444064068
22039,11.260224187673884
22040,328.16047922326834
22041,329.5558715679799
22042,325.99023258050147
22043,357.21879910149437
22044,368.65292986875284
22045,318.7912165537855
22046,-2.3096013463800773
22047,369.050007870901
22048,352.6957419823302
22049,350.16353806696134
22050,356.393224575746
22051,365.53500002625515
22052,284.1316365899838
22053,-6.428627719564247
22054,291.8927289953717
22055,275.3642090224748
22056,272.70891659484187
22057,269.7105465776549
22058,239.34233478036185
22059,272.43651936604874
22060,-1.055493224572274
22061,345.6510702175874
22062,319.058882581332
22063,360.2262622039416
22064,347.2809110004455
22065,349.91373218331137
22066,291.3693414933223
22067,1.9646540668181842
22068,347.34368802687095
22069,346.7723385669524
22070,321.9495935641171
22071,335.21475919779914
22072,324.0267457810696
22073,282.76990780168853
22074,-38.54554643917072
22075,287.0858105053485
22076,285.69407325996144
22077,280.73946352515486
22078,265.96636310861504
22079,286.440266376143
22080,284.970238383743
22081,-1.6239685406035278
22082,339.8011148432124
22083,348.4758351537748
22084,339.74141720808984
22085,339.9182941788167
22086,348.22696243948303
22087,278.6272075130255
22088,-2.122953969897935
22089,268.81492795981467
22090,279.18796931144607
22091,286.8993732130475
22092,218.73394395099604
22093,206.00513716202113
22094,-11.593628887756495
22095,229.3149564730993
22096,252.375530924357
22097,8.303721696458524
22098,303.4424428922066
22099,310.4365081988217
22100,296.7855731762247
22101,325.1144714918046
22102,331.8727210066281
22103,261.93162450168165
22104,-8.77175563381752
22105,339.0145340603194
22106,325.6815730132803
22107,319.92442559514893
22108,332.8397487474722
22109,339.7842293495487
22110,241.02663371988456
22111,3.6955309273907915
22112,248.33949327364098
22113,235.87688572896877
22114,232.84452802484157
22115,221.5155072308553
22116,196.37487405649154
22117,232.5803464927303
22118,0.213114883081289
22119,324.864455173898
22120,289.66454075518413
22121,336.03024593307055
22122,319.48023077260586
22123,322.10632288758643
22124,245.91035588594968
22125,7.572117998584872
22126,328.65782929895795
22127,327.5220537794812
22128,301.54316227382515
22129,319.35338152051554
22130,299.77894889743766
22131,234.33611695072614
22132,-42.2276266226545
22133,237.87300145736663
22134,240.39444717532024
22135,238.2128769509727
22136,227.34716349549126
22137,248.52891993077355
22138,244.4182498533337
22139,0.5780000676459167
22140,319.5673260334879
22141,326.18811551487306
22142,316.74030175007647
22143,329.0946202595078
22144,330.7031303232361
22145,232.26978432101896
22146,0.7075631234620232
22147,221.92080217439798
22148,236.77806620529736
22149,244.79028027161257
22150,257.0620563503471
22151,248.89527970252675
22152,-5.948386413103435
22153,261.22915268081124
22154,226.98209122996195
22155,-0.07994128271820955
22156,366.03596251504496
22157,345.77697983555845
22158,330.98539788628113
22159,320.05740998100373
22160,324.84182675177
22161,319.3713333796477
22162,-9.987689879781101
22163,340.9428823502385
22164,306.6813770158333
22165,335.0761917063501
22166,326.43093084089924
22167,324.54122165884473
22168,261.0412122605194
22169,-0.5778698680223897
22170,260.6716172636079
22171,244.81895329724648
22172,270.0010442439234
22173,268.2972553066502
22174,279.80158523103455
22175,242.39250736904796
22176,-9.526534757984336
22177,283.70000060796156
22178,331.571233825176
22179,331.6992908147222
22180,271.9044152015995
22181,151.52672841402818
22182,253.39676623311243
22183,-13.304631226172205
22184,333.5966220003029
22185,329.4253090127895
22186,365.79855891194893
22187,336.2903483857808
22188,352.1597283506999
22189,275.62414984439965
22190,-2.4829677802335937
22191,267.6441593868076
22192,253.75420049202512
22193,266.02515313454205
22194,261.4730889518396
22195,258.24209561690805
22196,265.4769936609664
22197,6.287533738679485
22198,342.1123664158513
22199,352.58651860326063
22200,356.35564567224355
22201,351.08275772052
22202,342.28334450599505
22203,244.20310386491474
22204,-1.2810088307887781
22205,233.84193132529617
22206,266.817260606942
22207,263.877875053935
22208,273.20185601501726
22209,271.8852804242051
22210,-3.316675222507911
22211,255.5798939629749
22212,257.72197638842044
22213,-2.5838770094851498
22214,384.0668507558876
22215,367.7273558721645
22216,357.44643447425915
22217,296.2292660808889
22218,334.2321994326194
22219,305.0512507575331
22220,-1.6105808567081112
22221,370.14419698293204
22222,357.43624574071146
22223,339.3633085542242
22224,373.20803480999894
22225,354.03372347404365
22226,272.2758883649076
22227,9.057978642027592
22228,300.0988623423327
22229,287.0608504814736
22230,289.7496906450251
22231,289.6031427680864
22232,293.5939768096432
22233,242.59070486179553
22234,-3.2864115202100947
22235,337.3259218604653
22236,354.0004084613756
22237,348.47371058014687
22238,251.78262417018414
22239,332.25117273730575
22240,241.480221027683
22241,-17.568454403197393
22242,306.9992746640055
22243,189.7101480339188
22244,368.4016617788293
22245,378.0675884716911
22246,388.7897877889918
22247,264.14486438728636
22248,-11.921869809331838
22249,269.2513195728534
22250,259.48792943390436
22251,286.62148306216113
22252,308.96158680084045
22253,283.1267396209587
22254,313.0615744366369
22255,9.345480825431878
22256,370.79423583555035
22257,358.92873624755885
22258,375.5964566640032
22259,386.3796721097315
22260,342.9365705093951
22261,237.2244819374173
22262,-10.56132520508254
22263,260.4599342113943
22264,293.7121436802554
22265,283.28048759841477
22266,350.4042925662361
22267,357.5464167772734
22268,-1.6881033879471943
22269,381.1666471059725
22270,367.65825627490995
22271,82.27219190032338
22272,474.49752661868115
22273,25.617587159678806
22274,466.7778139417642
22275,462.2238728470984
22276,480.49953619533335
22277,331.67141454826924
22278,-71.80523587868083
22279,441.5091894309153
22280,437.01502581016393
22281,466.65297031690716
22282,463.99617935559945
22283,467.35078459771466
22284,366.33781013826956
22285,10.332711486553308
22286,356.499355701264
22287,324.1210019129503
22288,362.2527197806048
22289,350.0132913894777
22290,360.59942555765156
22291,373.0696461444022
22292,-3.417537712288322
22293,457.1321358777641
22294,469.0288962140912
22295,473.5241127538611
22296,467.4980175100209
22297,425.0162692290032
22298,356.02364209954976
22299,7.607697279279819
22300,482.02846732578473
22301,432.90760806394974
22302,468.3517155573645
22303,472.54891451020376
22304,470.6113677928224
22305,377.6494620704325
22306,31.357945446885424
22307,367.9652882675582
22308,354.50489760100027
22309,368.6052534276678
22310,359.16041836477234
22311,342.93413245360716
22312,354.6713022394688
22313,-3.07134274407872
22314,460.7163977706223
22315,463.4162715324492
22316,479.07558360049734
22317,469.5550180891878
22318,463.004398368299
22319,357.88670664970414
22320,-6.899976097396575
22321,345.9153776317253
22322,375.72288753287285
22323,359.4154593354033
22324,701.2544981664105
22325,687.4847980506893
22326,702.1699260947353
22327,695.6118033929524
22328,680.4458418317809
22329,665.4410168864124
22330,778.9134151071485
22331,785.520649836908
22332,742.2353734746866
22333,739.2270627731341
22334,726.6964998466137
22335,731.0584288684186
22336,649.7401246554218
22337,743.4568798840046
22338,720.5665812367224
22339,699.5622842262237
22340,722.4527512197383
22341,691.430880643049
22342,649.0451346492191
22343,651.3180439453281
22344,683.5746084095736
22345,676.7833779496141
22346,661.665914371406
22347,691.5492577716795
22348,667.1499332950916
22349,684.6728088809177
22350,692.4111131851241
22351,758.2828658462095
22352,733.7884783381596
22353,707.3195014249941
22354,757.7007479781751
22355,623.8887839320814
22356,659.4325169132208
22357,675.7695545330353
22358,750.8233476576279
22359,764.99054824833
22360,734.0909665795334
22361,753.0272275464231
22362,744.5354691288085
22363,647.4086710832635
22364,637.2457945081987
22365,674.6461173680145
22366,657.0444934169645
22367,664.863459954111
22368,676.4777385262423
22369,683.9655885652464
22370,684.4803910880437
22371,689.4940402359935
22372,753.4428751067026
22373,757.9075302175188
22374,747.7020585193823
22375,757.8235975118296
22376,769.9566908029374
22377,604.8551330483024
22378,657.2326679871039
22379,692.8731637899327
22380,661.2834048776567
22381,664.6814680393436
22382,265.43820403073914
22383,265.957725874905
22384,8.417788299761014
22385,253.66374921132228
22386,258.42921367968665
22387,-2.362796436296776
22388,342.7551895036595
22389,334.0397108809266
22390,322.05188804722275
22391,289.9893547167594
22392,312.5343485334306
22393,316.62408703009714
22394,10.096904555597575
22395,343.2427362429444
22396,328.6090696314932
22397,308.9598318414937
22398,347.3830822680611
22399,318.6808237528603
22400,259.68777328234864
22401,17.256516728491988
22402,287.3147567261476
22403,274.10156194484443
22404,274.29620051098755
22405,281.23010039143264
22406,283.9577240908402
22407,245.14456633856753
22408,4.262047126539983
22409,312.08186918639694
22410,320.0969756919949
22411,320.2753905384743
22412,223.364484185091
22413,302.85063363215886
22414,237.07007366159814
22415,-8.851564909215085
22416,276.7558546999644
22417,152.69447592514916
22418,330.6482222460618
22419,336.53238079868606
22420,350.4242540568521
22421,263.25019520381466
22422,-2.644785606797086
22423,265.25556033020257
22424,253.01016232304391
22425,274.60225114924833
22426,298.12568498190376
22427,271.371893614938
22428,298.31085364779574
22429,2.38952267615241
22430,325.3018846185587
22431,323.7216525928816
22432,334.7041723509028
22433,345.97400032679434
22434,316.74158112725127
22435,234.58297354224487
22436,-7.098543527681613
22437,273.9757229509414
22438,289.7301770611084
22439,276.58688002245617
22440,349.160101075322
22441,354.80279675350175
22442,7.202457846258767
22443,338.3736607158935
22444,334.3501007599116
22445,5.031875646032859
22446,464.9719013068243
22447,447.5462122311583
22448,437.0463555474271
22449,376.5897083045711
22450,415.0859483068343
22451,385.7666696171509
22452,5.127989076660015
22453,449.406259161653
22454,436.1191408058512
22455,419.6519078401034
22456,452.26062022533733
22457,431.8914843982493
22458,355.50206390747917
22459,9.404411569354124
22460,384.32692489001784
22461,363.6416397168068
22462,372.4900521541713
